,Engine Size(L),Cylinders,Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),Fuel Type_D,Fuel Type_E,Fuel Type_N,Fuel Type_X,Fuel Type_Z
740,-0.9975964023226577,-0.8769341163215539,-1.092049000031017,1.185547482178427,0,0,0,1,0
5449,1.5663321179251866,1.2897915940941798,0.7066091366928867,-0.7468887614761863,0,0,0,1,0
5177,-1.290616804636697,-0.8769341163215539,-1.3635445678383986,1.7376721232226022,0,0,0,1,0
3675,-0.851086201165638,-0.8769341163215539,-0.24362535063294882,-0.056732960170967274,0,0,0,0,1
830,-0.4848106982730888,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,1,0
119,-0.11853519538053964,0.20642873888631294,0.3672396769336596,-0.6088576012151425,0,0,0,0,1
4752,-0.11853519538053964,0.20642873888631294,-0.20968840465702623,-0.056732960170967274,0,0,0,0,1
5419,-0.851086201165638,-0.8769341163215539,-0.277562296608872,0.08129820009007653,0,0,0,0,1
5375,-1.5836372069507365,-1.4186155439254873,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
5602,-0.11853519538053964,0.20642873888631294,0.19755494705404608,-0.4708264409540987,0,0,0,0,1
635,1.1268015144541277,1.2897915940941798,0.23149189302996867,-0.4708264409540987,0,0,0,0,1
4465,2.2256280231317755,1.2897915940941798,0.5708613527891958,-0.7468887614761863,0,0,0,0,1
4364,-0.11853519538053964,0.20642873888631294,-0.5490578644162534,0.35736052061216417,0,0,0,0,1
4142,1.7128423190822064,1.2897915940941798,0.469050514861428,-0.6088576012151425,0,0,0,0,1
991,-0.851086201165638,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,0,1
876,-1.2173617040581872,-0.8769341163215539,-1.2617337299106306,1.5996409629615584,0,0,0,1,0
4869,-0.851086201165638,-0.8769341163215539,-1.092049000031017,1.185547482178427,0,0,0,1,0
5222,-0.11853519538053964,0.20642873888631294,-0.17575145868110364,-0.056732960170967274,0,0,0,0,1
4,0.24774030751200957,0.20642873888631294,-0.34543618856071723,0.08129820009007653,0,0,0,0,1
3051,-1.290616804636697,-0.8769341163215539,-1.0581120540550941,1.185547482178427,0,0,0,1,0
3124,-0.6313208994301086,-0.8769341163215539,-0.3114992425847946,0.08129820009007653,0,0,0,1,0
2660,-0.11853519538053964,0.20642873888631294,-0.4133100805125624,0.21932936035112033,1,0,0,0,0
2491,-0.11853519538053964,0.20642873888631294,-0.20968840465702623,-0.056732960170967274,0,0,0,0,1
5173,-1.290616804636697,-0.8769341163215539,-1.2277967839347077,1.4616098027005147,0,0,0,1,0
3854,0.32099540809051946,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,1,0
4933,-0.11853519538053964,0.20642873888631294,0.7405460826688094,-0.8849199217372301,0,0,0,0,1
4777,-0.11853519538053964,0.20642873888631294,-0.34543618856071723,0.08129820009007653,1,0,0,0,0
1715,-0.851086201165638,-0.8769341163215539,-0.4811839724644082,0.21932936035112033,0,0,0,0,1
1148,-1.290616804636697,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
3261,1.3465668161896571,1.2897915940941798,0.7744830286447325,-0.8849199217372301,0,0,0,0,1
574,1.6395872185036968,1.2897915940941798,1.6907805699946454,-1.2990134025203615,0,0,0,1,0
3769,0.9070362127185984,1.2897915940941798,0.3672396769336596,-0.6088576012151425,0,0,0,0,1
3736,-0.11853519538053964,0.20642873888631294,-0.34543618856071723,0.08129820009007653,0,0,0,0,1
4146,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,0,1
853,0.24774030751200957,0.20642873888631294,0.1636180010781235,-0.3327952806930549,0,0,0,1,0
1982,-0.5580657988515988,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
2774,-0.851086201165638,-0.8769341163215539,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
4929,-0.11853519538053964,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,0,1
5211,-0.851086201165638,-0.8769341163215539,-0.7526795402717895,0.6334228411342517,0,0,0,0,1
1166,-0.5580657988515988,-0.8769341163215539,0.0957441091262783,-0.3327952806930549,0,1,0,0,0
971,-0.11853519538053964,0.20642873888631294,0.23149189302996867,-0.4708264409540987,0,0,0,0,1
2701,-0.9975964023226577,-0.8769341163215539,-1.2617337299106306,1.5996409629615584,0,0,0,1,0
4495,1.5663321179251866,1.2897915940941798,1.0120416504761913,-1.022951081998274,0,0,0,1,0
3847,-0.9975964023226577,-0.8769341163215539,-0.9902381621032489,1.047516321917383,0,0,0,1,0
2368,-0.851086201165638,-0.8769341163215539,-0.24362535063294882,-0.056732960170967274,0,0,0,1,0
4115,0.6140158104045588,1.2897915940941798,0.23149189302996867,-0.4708264409540987,0,0,0,0,1
4780,-1.3638719052152068,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,1,0
4131,1.7128423190822064,1.2897915940941798,1.4192850021872636,-1.1609822422593177,0,0,0,0,1
2950,0.32099540809051946,0.20642873888631294,0.23149189302996867,-0.4708264409540987,0,0,0,1,0
524,-1.1441066034796774,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,1,0
2455,-0.851086201165638,-0.8769341163215539,-1.329607621862476,1.7376721232226022,0,0,0,1,0
5016,1.786097419660716,1.2897915940941798,0.7744830286447325,-0.8849199217372301,0,0,0,1,0
1841,-0.851086201165638,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,0,1
537,-0.11853519538053964,0.20642873888631294,0.469050514861428,-0.6088576012151425,0,0,0,0,1
2806,-0.851086201165638,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
4341,-0.11853519538053964,0.20642873888631294,0.5029874608373506,-0.6088576012151425,0,0,0,0,1
3175,-0.5580657988515988,-0.8769341163215539,-0.9563012161273262,0.9094851616563394,0,0,0,1,0
784,0.32099540809051946,0.20642873888631294,0.027870217174432513,-0.3327952806930549,0,0,0,0,1
4057,0.32099540809051946,0.20642873888631294,0.604798298765119,-0.7468887614761863,0,0,0,1,0
1409,-0.851086201165638,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,1,0
2537,-0.851086201165638,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,0,1
154,0.32099540809051946,0.20642873888631294,0.12968105510220088,-0.3327952806930549,0,0,0,1,0
3009,-1.290616804636697,-0.8769341163215539,-0.7526795402717895,0.6334228411342517,0,0,0,1,0
1686,0.24774030751200957,0.20642873888631294,0.19755494705404608,-0.4708264409540987,0,0,0,1,0
2901,-0.11853519538053964,0.20642873888631294,0.1636180010781235,-0.3327952806930549,0,0,0,0,1
5612,0.32099540809051946,0.20642873888631294,0.5369244068132732,-0.7468887614761863,0,0,0,1,0
4721,-0.851086201165638,-0.8769341163215539,0.0618071631503551,-0.3327952806930549,0,0,0,1,0
3863,2.2256280231317755,1.2897915940941798,1.181726380355805,-1.1609822422593177,0,0,0,0,1
2733,-1.2173617040581872,-0.8769341163215539,-1.2617337299106306,1.5996409629615584,0,0,0,1,0
1895,-0.11853519538053964,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,0,1
569,0.3942505086690294,0.20642873888631294,0.4011766229095822,-0.6088576012151425,0,0,0,1,0
1816,-0.11853519538053964,0.20642873888631294,0.4011766229095822,-0.6088576012151425,0,0,0,0,1
2065,-0.851086201165638,-0.8769341163215539,0.1636180010781235,-0.3327952806930549,0,1,0,0,0
127,0.32099540809051946,0.20642873888631294,1.5550327860909545,-1.2990134025203615,0,1,0,0,0
3394,-0.4848106982730888,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,1,0
3327,-1.1441066034796774,-0.8769341163215539,-0.8544903781995579,0.7714540013952955,0,0,0,1,0
5651,-1.2173617040581872,-0.8769341163215539,-1.397481513814321,1.875703283483646,0,0,0,1,0
2975,0.32099540809051946,0.20642873888631294,0.6726721907169642,-0.7468887614761863,0,0,0,1,0
980,-0.851086201165638,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,0,1
2300,-0.11853519538053964,0.20642873888631294,0.23149189302996867,-0.4708264409540987,0,0,0,0,1
190,0.8337811121400881,0.20642873888631294,1.385348056211341,-1.1609822422593177,0,0,0,1,0
1139,-0.851086201165638,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,0,1
5088,0.6140158104045588,1.2897915940941798,0.8084199746206552,-0.8849199217372301,0,0,0,0,1
699,-0.851086201165638,-0.8769341163215539,-0.9563012161273262,0.9094851616563394,0,0,0,1,0
5420,0.10123010635498975,0.20642873888631294,0.33330273095773705,-0.4708264409540987,0,0,0,0,1
606,-0.851086201165638,-0.8769341163215539,-0.4811839724644082,0.21932936035112033,0,0,0,0,1
4276,-0.851086201165638,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
301,-0.851086201165638,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
3420,-0.851086201165638,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,0,1
5575,-0.851086201165638,-0.8769341163215539,-1.0581120540550941,1.185547482178427,0,0,0,0,1
1060,0.9070362127185984,1.2897915940941798,0.9102308125484229,-0.8849199217372301,0,0,0,0,1
2565,0.6140158104045588,0.20642873888631294,0.5708613527891958,-0.7468887614761863,0,0,0,1,0
5662,-0.851086201165638,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,0,1
1069,0.9070362127185984,1.2897915940941798,1.2156633263317274,-1.1609822422593177,0,0,0,0,1
2524,-0.851086201165638,-0.8769341163215539,-0.9563012161273262,0.9094851616563394,0,0,0,0,1
2205,1.5663321179251866,1.2897915940941798,0.7405460826688094,-0.8849199217372301,0,0,0,1,0
1243,0.3942505086690294,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,0,0,0,1,0
16,-0.851086201165638,-0.8769341163215539,-0.7526795402717895,0.6334228411342517,0,0,0,0,1
3120,1.3465668161896571,1.2897915940941798,0.6387352447410416,-0.7468887614761863,0,0,0,1,0
5653,-0.851086201165638,-0.8769341163215539,0.23149189302996867,-0.4708264409540987,0,0,0,1,0
4642,-0.26504539653755943,-0.8769341163215539,-0.17575145868110364,-0.056732960170967274,1,0,0,0,0
4754,-0.11853519538053964,0.20642873888631294,-0.07394062075333527,-0.19476412043201108,0,0,0,0,1
815,-0.851086201165638,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,0,1
3067,-0.851086201165638,-0.8769341163215539,-0.277562296608872,0.08129820009007653,0,0,0,1,0
5425,0.32099540809051946,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,1,0
959,-0.11853519538053964,0.20642873888631294,0.12968105510220088,-0.3327952806930549,0,0,0,0,1
4893,-0.11853519538053964,0.20642873888631294,-0.14181451270518106,-0.056732960170967274,0,0,0,0,1
225,0.32099540809051946,0.20642873888631294,0.5369244068132732,-0.7468887614761863,0,0,0,1,0
3354,-0.851086201165638,-0.8769341163215539,-0.04000367477741267,-0.19476412043201108,0,0,0,1,0
2485,-0.851086201165638,-0.8769341163215539,-0.8205534322236353,0.7714540013952955,0,0,0,0,1
562,0.24774030751200957,0.20642873888631294,0.23149189302996867,-0.4708264409540987,0,0,0,1,0
3436,-0.851086201165638,-0.8769341163215539,-0.17575145868110364,-0.056732960170967274,0,0,0,0,1
1693,0.24774030751200957,0.20642873888631294,0.5029874608373506,-0.6088576012151425,0,0,0,1,0
1045,-0.11853519538053964,0.20642873888631294,-0.277562296608872,0.08129820009007653,0,0,0,0,1
3446,-1.2173617040581872,-1.4186155439254873,-1.0581120540550941,1.185547482178427,0,0,0,0,1
4565,0.24774030751200957,0.20642873888631294,0.5029874608373506,-0.6088576012151425,0,0,0,1,0
954,0.6140158104045588,1.2897915940941798,-0.10787756672925845,-0.19476412043201108,0,0,0,0,1
5650,-1.2173617040581872,-0.8769341163215539,-1.4992923517420895,2.1517656040057336,0,0,0,1,0
2735,-0.9975964023226577,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
5561,-0.11853519538053964,0.20642873888631294,0.604798298765119,-0.7468887614761863,0,0,0,0,1
4735,-1.1441066034796774,-0.8769341163215539,-1.092049000031017,1.185547482178427,0,0,0,1,0
5466,-0.9975964023226577,-0.8769341163215539,-0.8544903781995579,0.7714540013952955,0,0,0,1,0
1218,0.24774030751200957,0.20642873888631294,0.469050514861428,-0.6088576012151425,0,0,0,1,0
5254,-0.11853519538053964,0.20642873888631294,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
1527,-1.1441066034796774,-0.8769341163215539,-1.193859837958785,1.4616098027005147,0,0,0,0,1
3987,-1.2173617040581872,-0.8769341163215539,-1.431418459790244,2.01373444374469,0,0,0,1,0
5594,-0.851086201165638,-0.8769341163215539,-1.329607621862476,1.7376721232226022,0,0,0,1,0
1300,-0.9975964023226577,-0.8769341163215539,-1.1259859460069395,1.3235786424394709,0,0,0,1,0
5548,-0.11853519538053964,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,1,0
160,2.2256280231317755,1.2897915940941798,1.2835372182835731,-1.1609822422593177,0,0,0,0,1
4067,0.10123010635498975,0.20642873888631294,0.0957441091262783,-0.3327952806930549,0,0,0,0,1
956,0.6140158104045588,1.2897915940941798,-0.00606672880149008,-0.19476412043201108,0,0,0,0,1
3791,0.32099540809051946,0.20642873888631294,-0.3114992425847946,0.08129820009007653,0,0,0,1,0
3234,0.3942505086690294,0.20642873888631294,0.23149189302996867,-0.4708264409540987,0,0,0,0,1
2869,0.9070362127185984,1.2897915940941798,0.5029874608373506,-0.6088576012151425,0,0,0,0,1
3777,-0.11853519538053964,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,0,0,0,0,1
4433,0.7605260115615785,1.2897915940941798,0.9441677585243461,-1.022951081998274,0,0,0,0,1
4973,-1.2173617040581872,-0.8769341163215539,-0.5829948103921759,0.35736052061216417,0,0,0,1,0
2961,-1.290616804636697,-0.8769341163215539,-1.2617337299106306,1.5996409629615584,0,0,0,1,0
2200,0.32099540809051946,0.20642873888631294,0.604798298765119,-0.7468887614761863,0,0,0,1,0
98,-0.11853519538053964,0.20642873888631294,-0.6169317563680992,0.49539168087320795,0,0,0,0,1
2557,0.3942505086690294,0.20642873888631294,0.1636180010781235,-0.3327952806930549,0,0,0,0,1
3183,-0.851086201165638,-0.8769341163215539,-1.3635445678383986,1.7376721232226022,0,0,0,1,0
253,1.8593525202392263,1.2897915940941798,0.604798298765119,-0.7468887614761863,0,0,0,1,0
3923,1.3465668161896571,1.2897915940941798,0.7744830286447325,-0.8849199217372301,0,0,0,1,0
4199,-1.2173617040581872,-0.8769341163215539,-0.718742594295867,0.6334228411342517,0,0,0,1,0
1445,-0.851086201165638,-0.8769341163215539,-0.04000367477741267,-0.19476412043201108,0,0,0,1,0
1648,-0.4848106982730888,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,1,0
4682,-0.851086201165638,-0.8769341163215539,-0.9902381621032489,1.047516321917383,0,0,0,1,0
4723,0.10123010635498975,0.20642873888631294,0.1636180010781235,-0.3327952806930549,0,0,0,1,0
3991,-1.2173617040581872,-0.8769341163215539,-1.295670675886553,1.5996409629615584,0,0,0,0,1
1696,-0.338300497116069,-0.8769341163215539,0.4351135688855054,-0.6088576012151425,0,0,0,1,0
3191,-1.2173617040581872,-0.8769341163215539,-1.295670675886553,1.5996409629615584,0,0,0,1,0
4499,1.5663321179251866,1.2897915940941798,0.9102308125484229,-0.8849199217372301,0,0,0,1,0
1154,-1.4371270057937169,-0.8769341163215539,-1.3635445678383986,1.7376721232226022,0,0,0,1,0
2255,-0.851086201165638,-0.8769341163215539,0.1636180010781235,-0.3327952806930549,0,0,0,1,0
1682,-0.9975964023226577,-0.8769341163215539,-1.2277967839347077,1.4616098027005147,0,0,0,1,0
3170,1.5663321179251866,1.2897915940941798,0.6726721907169642,-0.7468887614761863,0,0,0,1,0
2056,0.32099540809051946,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,1,0
4090,-0.11853519538053964,0.20642873888631294,0.4351135688855054,-0.6088576012151425,0,0,0,1,0
5532,-0.851086201165638,-0.8769341163215539,0.027870217174432513,-0.3327952806930549,0,0,0,0,1
3108,-0.851086201165638,-0.8769341163215539,-0.5829948103921759,0.35736052061216417,0,0,0,1,0
4548,0.32099540809051946,0.20642873888631294,1.826528353898336,-1.4370445627814052,0,1,0,0,0
3723,-0.851086201165638,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,0,1
5423,-0.851086201165638,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,1,0
2049,0.32099540809051946,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,0,0,0,1,0
4976,-1.4371270057937169,-1.4186155439254873,-1.4992923517420895,2.1517656040057336,0,0,0,1,0
3643,-0.9975964023226577,-0.8769341163215539,-0.8205534322236353,0.7714540013952955,0,0,0,1,0
5589,-0.851086201165638,-0.8769341163215539,-0.9563012161273262,0.9094851616563394,0,0,0,1,0
623,1.1268015144541277,1.2897915940941798,0.1636180010781235,-0.3327952806930549,0,0,0,0,1
262,0.32099540809051946,0.20642873888631294,1.5889697320668772,-1.2990134025203615,0,1,0,0,0
3369,1.1268015144541277,1.2897915940941798,1.4192850021872636,-1.1609822422593177,0,0,0,0,1
4061,-0.851086201165638,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,1,0
1802,-0.851086201165638,-0.8769341163215539,-0.20968840465702623,-0.056732960170967274,0,0,0,0,1
4736,-1.1441066034796774,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,1,0
5660,-0.851086201165638,-0.8769341163215539,-0.277562296608872,0.08129820009007653,0,0,0,1,0
2385,1.3465668161896571,1.2897915940941798,1.385348056211341,-1.1609822422593177,0,0,0,0,1
1959,0.32099540809051946,0.20642873888631294,0.0957441091262783,-0.3327952806930549,0,0,0,1,0
2976,-0.4848106982730888,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,1,0
488,-0.5580657988515988,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,1,0
1843,-0.851086201165638,-0.8769341163215539,-0.718742594295867,0.6334228411342517,0,0,0,0,1
1734,-0.851086201165638,-0.8769341163215539,-0.7526795402717895,0.6334228411342517,0,0,0,0,1
2911,0.32099540809051946,0.20642873888631294,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
3219,-0.5580657988515988,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,1,0
146,-0.851086201165638,-0.8769341163215539,-0.3114992425847946,0.08129820009007653,0,0,0,0,1
1986,0.32099540809051946,0.20642873888631294,1.181726380355805,-1.1609822422593177,0,1,0,0,0
1369,-0.5580657988515988,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
2811,-0.11853519538053964,0.20642873888631294,-0.34543618856071723,0.08129820009007653,0,0,0,0,1
659,0.24774030751200957,0.20642873888631294,-0.4133100805125624,0.21932936035112033,0,0,0,0,1
1794,-0.11853519538053964,0.20642873888631294,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
2511,1.1268015144541277,1.2897915940941798,0.5029874608373506,-0.6088576012151425,0,0,0,0,1
3397,-0.4848106982730888,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
4282,-0.9975964023226577,-0.8769341163215539,-0.8544903781995579,0.7714540013952955,0,0,0,1,0
1147,-0.9975964023226577,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
3272,-0.851086201165638,-0.8769341163215539,-0.5829948103921759,0.35736052061216417,0,0,0,1,0
608,-0.851086201165638,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,0,1
3582,-1.6568923075292463,-1.4186155439254873,-1.4653554057661666,2.01373444374469,0,0,0,0,1
1930,-0.851086201165638,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,0,1
197,-0.4848106982730888,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
2931,2.2256280231317755,1.2897915940941798,1.0120416504761913,-1.022951081998274,0,0,0,0,1
2327,-0.5580657988515988,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
4389,-0.11853519538053964,0.20642873888631294,-0.4133100805125624,0.21932936035112033,0,0,0,0,1
766,0.4675056092475389,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,0,1
4496,1.5663321179251866,1.2897915940941798,1.1477894343798822,-1.022951081998274,0,0,0,1,0
4218,-0.9975964023226577,-0.8769341163215539,-1.2617337299106306,1.5996409629615584,0,0,0,1,0
3255,-0.851086201165638,-0.8769341163215539,-1.397481513814321,1.875703283483646,1,0,0,0,0
